Id,ParentId,OwnerUserId
"148217","148194","136191"
"148388","108946","136357"
"148881","148852","136911"
"149030","148947","136959"
"149011","149007","136998"
"150307","150181","137011"
"149157","149145","137021"
"149143","139934","137119"
"150803","150603","137171"
"149626","149607","137202"
"149984","149871","137202"
"154065","154009","137512"
"151955","13658","137533"
"151969","116192","137533"
"214539","161122","213599"
"214916","97825","214121"
"218033","97825","215889"
"216794","155679","216403"
"218619","166724","218353"
"219088","22809","218996"
"219379","73479","219494"
"219614","51256","219809"
"219720","9348","219947"
"220018","103206","220302"
"220154","157559","220458"
"220697","57527","221089"
"222279","134208","222799"
"223214","161666","223912"
"223377","74586","224092"
"224207","108835","225060"
"225029","168971","225999"
"225195","159686","226211"
"225494","166724","226617"
"225616","43294","226798"
"226039","100665","227312"
"229051","166279","231033"
"229675","36001","231853"
"230189","19949","232737"
"231386","4248","234292"
"232635","36629","235884"
"233470","124714","236904"
"234971","113347","238776"
"236525","87343","240473"
"236692","62212","240473"
"237026","166724","241099"
"237132","11621","241236"
"149693","12066","137647"
"149765","129948","137708"
"149797","149777","137708"
"149885","149881","137710"
"167073","142767","137710"
"154606","154604","137838"
"159799","159740","137843"
"162725","162698","137843"
"149944","183","137910"
"151660","151630","137945"
"150039","72582","138002"
"150128","146996","138090"
"204532","116929","138211"
"157980","157756","138256"
"150294","148165","138260"
"151749","151544","138360"
"151363","151359","138516"
"151988","151982","138516"
"152045","152040","138516"
"152247","152240","138516"
"152369","152366","138516"
"152581","152577","138516"
"153239","153236","138516"
"155546","155545","138516"
"150878","150867","138814"
"151049","151037","138879"
"150845","150835","138889"
"150922","150904","138956"
"174916","150727","139334"
"151408","151362","139481"
"151465","151448","139532"
"168002","167998","139654"
"169595","163432","139795"
"152878","152687","139993"
"152992","152838","139993"
"151947","151880","140046"
"152023","135858","140091"
"152035","152034","140131"
"150998","150967","140222"
"152163","86609","140233"
"152168","86609","140242"
"152228","141021","140288"
"152236","148369","140288"
"152410","152366","140465"
"152478","146996","140565"
"152524","152516","140580"
"152576","152553","140580"
"152705","149833","140580"
"152710","152649","140580"
"152875","152871","140580"
"152886","150036","140580"
"153781","153765","140580"
"153803","153797","140580"
"153815","153812","140580"
"154146","154137","140580"
"154481","154314","140580"
"154488","154435","140580"
"157883","157880","140580"
"160877","160874","140706"
"152808","152807","140866"
"152980","152964","140866"
"152833","152606","140940"
"154301","154295","140974"
"152877","74656","140979"
"155937","155908","141021"
"153051","153042","141113"
"153065","153042","141175"
"155467","155428","141366"
"153293","153042","141369"
"153500","153155","141585"
"154441","154440","141593"
"159674","159331","141717"
"153643","152034","141735"
"157558","153860","141891"
"153828","51069","141898"
"154332","154327","141997"
"154493","154491","141997"
"155096","121800","141997"
"153973","153406","142034"
"154107","65153","142176"
"154330","154327","142452"
"161667","161666","142592"
"154538","149934","142657"
"154539","147250","142657"
"154541","145733","142657"
"154564","154554","142690"
"154586","154554","142717"
"154623","121382","142763"
"159565","159560","142869"
"154772","153557","142913"
"155497","154935","143069"
"159536","159331","143075"
"155005","154982","143143"
"155165","155161","143312"
"155189","155175","143329"
"162849","162829","143329"
"162854","162852","143329"
"163490","163486","143329"
"164910","164885","143329"
"164958","164941","143329"
"165053","165037","143329"
"167456","167449","143329"
"168903","168889","143329"
"155235","155180","143380"
"155575","155428","143420"
"155598","155594","143835"
"155722","155709","143912"
"162515","162492","144053"
"155882","17847","144154"
"161473","161456","144173"
"157157","155943","144229"
"155944","155754","144231"
"155950","155943","144239"
"156995","155943","144242"
"157036","157035","144242"
"157273","122638","144242"
"161239","145325","144242"
"158046","158045","145344"
"157562","157559","145491"
"157272","157264","145636"
"157512","157394","145945"
"182823","129971","146078"
"159486","157641","146109"
"157720","63946","146207"
"166168","166166","146360"
"161433","55061","146390"
"166784","166751","146390"
"157977","154840","146491"
"157978","157970","146494"
"158458","154827","146516"
"162923","162920","146516"
"209414","158584","146516"
"163419","163081","146614"
"158130","146610","146668"
"158132","157126","146668"
"197223","168403","146695"
"158398","158397","146994"
"169044","69459","147023"
"221990","82771","147044"
"159689","159686","147115"
"158679","158672","147335"
"158703","158602","147335"
"158738","46997","147394"
"160298","160297","147466"
"162955","162902","147617"
"159207","159165","147932"
"164697","163684","147932"
"167012","167006","147932"
"167630","167613","147932"
"172194","64884","147932"
"175445","159639","147932"
"159251","159061","148029"
"160861","157478","148074"
"159337","159331","148130"
"159368","159331","148170"
"159562","159551","148386"
"159769","159761","148430"
"160099","160097","148430"
"165726","165607","148445"
"168037","167983","148445"
"159619","123366","148477"
"159940","159929","148490"
"160080","160078","148531"
"159681","159599","148545"
"159758","159566","148607"
"159768","159756","148607"
"159765","159761","148620"
"159781","159779","148620"
"159883","129762","148659"
"159888","127111","148659"
"159879","129762","148741"
"174981","120136","148921"
"166710","166707","148953"
"160089","159643","148986"
"163369","163315","149106"
"176597","118320","149193"
"160329","160281","149217"
"160652","160651","149217"
"160457","160453","149264"
"160867","160863","149264"
"160896","160878","149264"
"160943","160942","149264"
"161047","161046","149264"
"161820","161819","149264"
"161929","161927","149264"
"162265","162264","149264"
"162373","162372","149264"
"162602","162601","149264"
"162804","162803","149264"
"162941","162940","149264"
"165606","165601","149264"
"167653","167650","149264"
"160620","160619","149303"
"160447","160443","149342"
"160450","160433","149342"
"160570","160568","149342"
"160679","160672","149342"
"160780","160776","149342"
"160458","160453","149354"
"160520","160516","149387"
"160569","160568","149407"
"163449","152137","149415"
"163593","151973","149415"
"161697","161688","149424"
"160598","160582","149438"
"160640","141664","149473"
"161123","161122","149485"
"161174","161173","149485"
"162079","162071","149485"
"162826","162815","149485"
"163522","163521","149485"
"165741","165731","149485"
"166469","166468","149485"
"168015","168007","149485"
"168234","168233","149485"
"160663","160659","149492"
"161262","155874","149501"
"161521","161519","149501"
"161621","161590","149501"
"161935","161931","149501"
"162674","162672","149501"
"160675","160669","149505"
"161908","161906","149566"
"160962","160747","149676"
"165105","165101","149676"
"166798","166724","149676"
"167143","167128","149676"
"168075","168060","149676"
"161064","161037","149914"
"161126","161037","149982"
"170766","137541","150158"
"167009","167006","150231"
"167337","167336","150231"
"165772","165770","150537"
"168126","168122","150537"
"162480","162475","150588"
"161746","161587","150683"
"161911","161861","150683"
"162236","162200","150716"
"168526","168516","150716"
"168801","168714","150716"
"161910","161906","150739"
"161978","161957","150920"
"164992","164987","151010"
"165007","165004","151010"
"165455","165452","151010"
"165545","165452","151010"
"165616","165601","151010"
"166600","155637","151319"
"165446","165435","151359"
"165961","165896","151360"
"162343","162342","151404"
"162897","159217","151599"
"162610","162594","151720"
"166636","166635","151903"
"162890","162829","151996"
"162896","157221","152003"
"162905","162902","152005"
"162949","150638","152052"
"164896","164857","152069"
"163150","65153","152268"
"163447","163167","152281"
"166902","166901","152484"
"166947","166903","152484"
"167133","167116","152484"
"167191","167112","152484"
"163617","153330","152806"
"164746","109075","152806"
"164832","117250","152806"
"164856","154181","152806"
"164914","164860","152806"
"165185","161956","152806"
"165324","165314","152806"
"165448","165435","152806"
"165752","165750","152806"
"165326","165296","152845"
"165693","165684","152845"
"165766","165728","152845"
"166538","136454","152845"
"165199","165197","152922"
"166959","166813","152922"
"167182","167180","152922"
"164844","164835","152957"
"164871","164857","153066"
"165147","165101","153318"
"165909","165864","153351"
"165298","34142","153490"
"165827","165770","153537"
"165357","84162","153553"
"210242","84704","153583"
"166132","166131","153596"
"166450","151884","153596"
"167333","167245","153596"
"165735","165716","153615"
"196348","101363","153646"
"165462","162991","153663"
"165898","165860","155121"
"166298","166131","155250"
"166121","166097","155256"
"166177","166156","155256"
"166305","166304","155256"
"166149","166148","155377"
"166689","166675","155462"
"166991","166950","155462"
"166367","114686","155592"
"166973","159756","155741"
"167218","167190","155781"
"166548","166546","155803"
"167359","167353","156063"
"166918","166903","156163"
"166971","159756","156169"
"166964","22906","156217"
"168950","168948","156478"
"167289","167271","156570"
"167383","167381","156673"
"167385","167329","156673"
"168457","168456","156723"
"167447","167381","156760"
"167451","167449","156763"
"167525","167514","156763"
"167524","167495","156768"
"167598","167579","156768"
"167796","165951","157127"
"167929","103206","157297"
"198656","166751","157945"
"168497","168403","157969"
"168522","141871","157990"
"223047","26223","157990"
"223048","10386","157990"
"168654","138226","158071"
"202761","154211","158292"
"168970","168958","158483"
"169087","165314","158612"
"194329","100388","159013"
"183149","49356","159029"
"170312","168375","159418"
"172336","139190","159418"
"180247","120647","159736"
"176685","19524","160148"
"184229","47890","160746"
"223321","129273","161104"
"171576","41988","161561"
"171588","119894","161566"
"172555","81215","162343"
"173477","20413","163183"
"173052","151342","163352"
"195286","90932","164279"
"174274","159231","164556"
"174288","143673","164556"
"174290","125065","164556"
"186268","153422","164979"
"188815","69239","164979"
"175446","147205","165253"
"175596","149035","165253"
"175759","150323","165253"
"175912","135492","165253"
"176175","168046","165253"
"176404","154738","165253"
"183163","120290","165253"
"187928","165202","165253"
"163098","163081","96796"
"110494","83239","96808"
"110769","92655","96810"
"144735","144719","96843"
"144742","33314","96843"
"110626","21413","96937"
"124362","124356","97000"
"144059","144058","97036"
"110796","73756","97098"
"154437","154434","97303"
"110928","49442","97307"
"110978","110931","97340"
"123797","123792","97406"
"120339","120325","97407"
"120579","120576","97407"
"111140","104147","97432"
"130725","130724","97432"
"111210","36618","97448"
"111186","111172","97610"
"112151","112149","97783"
"111417","33811","97891"
"111426","111410","97907"
"117836","117830","97907"
"134237","79925","97907"
"135247","135246","97907"
"135317","135302","97907"
"136262","136116","97907"
"136267","136237","97907"
"136770","120684","97907"
"136842","136833","97907"
"111437","111431","97913"
"111462","111458","97932"
"123810","46997","97935"
"138561","138556","98326"
"111849","17516","98342"
"115972","115967","98440"
"130871","128138","98440"
"139527","129996","98440"
"140432","140418","98440"
"140817","140808","98440"
"141742","141733","98440"
"144512","144466","98440"
"152436","152366","98440"
"159049","158576","98440"
"116117","116113","98538"
"119513","119510","98538"
"120170","120169","98538"
"121092","121058","98538"
"121902","121892","98538"
"121973","121969","98538"
"121986","121971","98538"
"122391","121762","98538"
"122838","122826","98538"
"122941","122786","98538"
"123996","123991","98538"
"124030","124027","98538"
"124197","124193","98538"
"124264","124260","98538"
"124282","124279","98538"
"124350","124328","98538"
"126263","126261","98538"
"126396","126390","98538"
"126504","126502","98538"
"126980","126969","98538"
"127031","127027","98538"
"127084","127083","98538"
"127118","127116","98538"
"127559","127550","98538"
"127666","127655","98538"
"127709","127707","98538"
"127950","127940","98538"
"128689","128687","98538"
"129278","129273","98538"
"129335","129332","98538"
"129743","129703","98538"
"130043","130038","98538"
"130441","130439","98538"
"134214","134208","98538"
"134681","134679","98538"
"135226","135218","98538"
"135494","135489","98538"
"135854","135829","98538"
"136870","136864","98538"
"137266","137253","98538"
"137632","137607","98538"
"138703","138650","98538"
"139580","139573","98538"
"140435","140433","98538"
"141136","141133","98538"
"141440","141438","98538"
"141678","141670","98538"
"142169","142167","98538"
"143233","143221","98538"
"144018","144012","98538"
"144387","144311","98538"
"144712","144631","98538"
"145394","145389","98538"
"145499","145491","98538"
"145725","145724","98538"
"146055","146050","98538"
"146596","146595","98538"
"146860","146855","98538"
"146989","146987","98538"
"147113","147105","98538"
"148790","148788","98538"
"149107","149029","98538"
"149484","149481","98538"
"149625","149607","98538"
"150515","150498","98538"
"151295","151238","98538"
"151311","151310","98538"
"152552","152547","98538"
"152573","152553","98538"
"152670","152667","98538"
"152718","152714","98538"
"152768","152765","98538"
"155557","155360","98538"
"157565","157473","98538"
"158336","158310","98538"
"160011","160010","98538"
"185491","157061","98538"
"118342","118336","98652"
"118472","118469","98652"
"118490","118473","98652"
"119070","119047","98652"
"124150","124145","98652"
"129442","129434","98652"
"129446","129445","98652"
"134300","134297","98652"
"139021","139018","98705"
"139031","108946","98705"
"133647","133456","98920"
"136472","136464","98943"
"130765","127806","98947"
"134263","134224","98947"
"112534","112528","98962"
"113496","113481","98976"
"114842","114840","98976"
"115698","115697","98976"
"115808","115794","98976"
"115951","115949","98976"
"119596","119594","98976"
"127438","127430","98976"
"128396","121751","98976"
"129153","129150","98976"
"131652","131650","98976"
"137610","137607","98976"
"140269","140266","98976"
"154416","154410","98976"
"127306","127301","99028"
"128140","128138","99028"
"113124","113122","99038"
"113316","113313","99202"
"113319","113318","99202"
"113403","113402","99202"
"130795","130794","99202"
"130957","130955","99202"
"137072","137071","99202"
"139834","139833","99202"
"123167","123165","99332"
"114647","44668","99594"
"147836","147804","99737"
"147984","147977","99737"
"147994","147991","99737"
"148403","148402","99737"
"150243","143261","99737"
"159387","159383","99737"
"159388","159331","99737"
"170337","168375","99737"
"113237","113167","99812"
"121895","121892","99935"
"124363","124356","99951"
"113354","113352","99955"
"113407","23329","100016"
"113408","113395","100017"
"113494","113481","100140"
"118546","118544","100201"
"119795","119791","100201"
"121397","121380","100201"
"124880","124874","100201"
"130856","130292","100201"
"183687","140791","100201"
"115401","115395","101315"
"144529","144466","101474"
"154028","153797","101474"
"154502","154314","101474"
"155833","155754","101474"
"189946","6694","101474"
"116795","116753","101564"
"116820","116816","101564"
"122529","122448","101794"
"118427","105494","102009"
"118428","96227","102009"
"115304","100388","102057"
"116204","116192","102070"
"115800","115794","102212"
"115473","115447","102235"
"115477","115447","102236"
"126578","126575","102236"
"127923","127920","102236"
"128432","127432","102236"
"130042","130038","102236"
"130511","130497","102236"
"133908","133880","102236"
"134772","134684","102236"
"136349","136331","102236"
"142005","65625","102236"
"143173","143162","102236"
"143353","143351","102236"
"143455","43669","102236"
"146931","146930","102236"
"147885","147870","102236"
"148944","26390","102236"
"150593","150591","102236"
"150893","150871","102236"
"151860","151858","102236"
"152467","152466","102236"
"153619","153618","102236"
"154205","154197","102236"
"154582","154577","102236"
"154590","154589","102236"
"154609","154599","102236"
"155211","155207","102236"
"155710","155709","102236"
"157224","157221","102236"
"157484","157482","102236"
"157531","157528","102236"
"158054","158045","102236"
"158504","155444","102236"
"159072","159071","102236"
"159224","147942","102236"
"159521","159498","102236"
"159700","159694","102236"
"160137","160136","102236"
"160197","160194","102236"
"160287","160281","102236"
"160850","160849","102236"
"161309","129196","102236"
"161311","111883","102236"
"161883","161879","102236"
"165083","146610","102236"
"173064","161316","102236"
"220059","119892","102236"
"115510","35441","102277"
"115864","115855","102334"
"116309","116283","102334"
"116627","116600","102334"
"116962","116958","102334"
"115585","115447","102337"
"122370","122336","102510"
"122871","122846","102510"
"115756","106843","102547"
"131669","131074","102630"
"139964","126498","102795"
"157023","157020","102947"
"157607","157598","102947"
"116101","110120","102990"
"116160","116139","103045"
"116345","116202","103209"
"119247","118347","103277"
"162976","162970","103372"
"163074","163010","103372"
"163079","163076","103372"
"163262","163167","103372"
"117034","116998","103393"
"120697","120684","103439"
"126707","126705","103495"
"131196","131193","103495"
"139866","139841","103495"
"143715","143485","103495"
"154306","154304","103495"
"161040","161037","103495"
"168328","168323","103495"
"168748","168722","103495"
"130797","130794","103542"
"133590","133587","103549"
"151956","151880","103549"
"139315","2631","103557"
"168789","163521","103697"
"116797","73031","103755"
"133372","133369","103756"
"117762","77320","103801"
"116873","116792","103832"
"116983","116982","103832"
"130204","129855","103864"
"124361","124356","103976"
"127297","127295","103976"
"138923","20187","103989"
"137658","137401","104041"
"142222","142127","104115"
"117947","117931","104162"
"118793","118469","104162"
"119963","119959","104162"
"120431","119682","104260"
"117299","92775","104276"
"189437","23452","104350"
"120075","120020","104362"
"120076","120070","104362"
"117957","117938","104369"
"168406","131544","104514"
"168623","168530","104514"
"120135","120129","104537"
"125026","125024","104537"
"133278","133176","104559"
"117831","117830","104838"
"119114","119107","104910"
"117976","84082","104985"
"118168","112342","105155"
"119017","118993","105155"
"119183","119181","105155"
